,日期,上证50,用友网络,紫金矿业,中国平安,中国建筑,海通证券,中国中免,新华保险,中国石化,浦发银行,恒生电子,通威股份,山西汾酒,上汽集团,航发动力,伊利股份,长城汽车,保利发展,恒瑞医药,隆基股份,兴业银行,中国人寿,中国太保,国泰君安,工商银行,中国联通,长江电力,贵州茅台,兆易创新,海尔智家,中金公司,万华化学,华泰证券,三一重工,中信证券,海天味业,工业富联,中远海控,中信建投,中国电信,片仔癀,中国神华,山东黄金,闻泰科技,招商银行,药明康德,海螺水泥,中国石油,韦尔股份,农业银行,复星医药
191,2021/06/18,3454.59,32.50,9.77,65.10,4.83,11.54,287.48,46.72,4.37,10.10,85.60,34.80,489.06,21.70,53.99,37.72,42.98,12.77,71.44,106.53,20.16,33.42,30.48,16.82,5.18,4.53,20.08,2090.94,158.00,26.31,55.55,104.20,15.84,27.37,24.65,129.50,12.49,27.57,30.89,,404.99,19.84,19.56,100.96,54.69,140.00,42.79,5.15,273.15,3.05,62.70
192,2021/06/21,3431.25,33.28,9.76,64.16,4.81,11.62,281.98,45.96,4.29,10.04,87.16,35.53,471.30,21.26,56.32,37.28,44.23,12.52,69.51,109.05,19.89,33.78,29.96,16.88,5.15,4.44,19.94,2081.64,158.88,25.51,54.87,105.00,15.85,27.04,24.50,129.74,12.38,27.15,31.58,,404.23,19.46,19.45,98.33,53.69,146.00,40.92,5.11,265.96,3.03,63.00
193,2021/06/22,3464.71,32.82,9.78,64.73,4.79,11.53,286.49,46.80,4.43,10.00,88.98,35.50,474.00,22.10,55.02,37.02,44.03,12.30,70.48,109.70,20.02,33.96,30.45,16.83,5.16,4.42,20.15,2074.97,165.26,25.87,53.60,106.73,15.84,28.24,24.66,130.92,12.31,27.99,31.19,,430.21,19.42,19.36,95.80,55.46,151.86,41.39,5.38,270.92,3.04,67.23
194,2021/06/23,3471.34,33.48,9.78,65.82,4.81,11.59,296.90,46.84,4.44,9.99,87.43,35.90,434.04,22.05,54.47,37.20,45.29,12.42,71.15,79.78,20.22,33.74,30.66,16.92,5.14,4.42,20.27,2038.00,173.15,26.52,53.20,104.89,15.78,28.10,24.76,130.17,12.56,27.00,31.46,,428.35,19.87,19.36,95.70,54.82,153.25,41.88,5.38,292.99,3.04,68.41
195,2021/06/24,3483.91,32.74,9.73,65.96,4.87,11.64,294.18,46.33,4.42,10.02,86.12,39.45,443.60,21.99,52.40,37.14,44.85,12.40,68.00,84.15,20.44,34.00,30.72,16.97,5.20,4.42,20.40,2068.05,172.94,26.19,52.77,104.99,15.81,28.21,25.00,130.01,12.67,26.69,32.17,,428.50,19.97,19.55,92.70,55.00,151.60,41.49,5.39,288.97,3.06,68.21
196,2021/06/25,3535.02,32.75,10.15,66.68,4.92,11.83,296.70,47.13,4.42,10.08,87.07,39.10,446.71,22.57,52.62,37.41,43.88,12.47,68.06,86.16,20.72,34.89,31.05,17.26,5.23,4.46,20.64,2092.00,171.00,26.56,52.07,109.50,16.05,29.11,25.51,132.50,12.61,28.95,32.51,,446.90,20.32,19.53,93.85,56.40,156.60,42.08,5.41,296.60,3.07,67.01
197,2021/06/28,3520.74,32.35,9.97,65.60,4.91,11.64,307.83,46.55,4.38,10.01,87.23,41.41,446.12,22.41,53.55,37.30,44.32,12.13,68.60,85.70,20.23,34.49,30.28,17.20,5.18,4.50,20.97,2103.01,178.58,26.48,57.00,108.27,15.90,28.79,25.13,132.48,12.58,29.53,31.55,,451.45,19.65,19.23,93.21,54.70,157.51,42.13,5.35,296.00,3.05,73.71
198,2021/06/29,3482.73,32.52,9.65,64.38,4.89,11.49,301.75,45.53,4.35,9.98,92.63,43.25,448.70,21.75,52.36,37.30,43.82,12.00,68.20,88.80,19.68,33.86,30.07,17.11,5.17,4.43,20.50,2062.00,174.75,25.86,53.90,107.77,15.75,27.87,24.80,129.33,12.41,29.10,30.85,,449.51,19.45,19.22,90.47,53.80,157.97,41.13,5.24,301.74,3.03,72.08
199,2021/06/30,3498.65,33.26,9.69,64.28,4.65,11.50,300.10,45.91,4.36,10.00,93.25,43.27,448.00,21.97,53.19,36.83,43.59,12.04,67.97,88.84,20.55,33.89,28.97,17.14,5.17,4.32,20.64,2056.70,187.90,25.91,53.09,108.82,15.80,29.07,24.94,128.95,12.41,30.54,31.43,,448.30,19.52,19.40,96.90,54.19,156.59,41.05,5.29,322.00,3.03,72.13
200,2021/07/01,3535.25,32.67,9.79,64.76,4.67,11.70,300.00,46.08,4.33,10.03,92.73,43.20,462.00,21.56,49.80,37.00,42.37,12.54,69.69,85.12,21.31,33.30,29.34,17.01,5.26,4.32,20.89,2105.00,184.68,26.93,53.27,106.99,15.88,28.39,24.67,132.00,12.30,30.17,30.13,,456.58,19.42,19.19,95.95,56.00,168.00,41.64,5.24,326.00,3.04,74.00
201,2021/07/02,3408.24,31.55,9.84,62.30,4.63,11.42,281.09,44.55,4.31,9.93,90.82,41.97,433.88,21.04,46.36,36.45,41.88,12.09,66.91,82.66,20.79,31.99,28.19,16.64,5.25,4.28,20.30,2013.00,178.29,25.70,53.26,103.95,15.55,27.04,23.65,126.24,11.97,30.66,29.50,,441.00,19.28,19.26,92.21,53.05,155.05,40.33,5.23,314.49,3.03,72.00
202,2021/07/05,3404.79,31.46,10.03,61.91,4.60,11.33,279.89,45.81,4.30,9.92,85.90,42.60,328.76,21.08,45.61,35.21,44.80,11.88,62.95,84.06,21.04,32.67,28.32,16.67,5.20,4.27,20.13,1994.00,191.28,25.07,52.25,112.66,15.48,26.12,23.53,121.15,12.19,30.40,29.24,,456.62,19.96,19.58,100.95,52.94,153.88,40.18,5.19,329.18,3.04,72.49
203,2021/07/06,3405.28,31.26,10.04,62.90,4.66,11.45,281.50,46.68,4.32,9.99,85.22,40.58,321.00,21.05,45.98,35.04,46.06,12.31,62.06,82.77,21.47,33.63,29.13,16.76,4.95,4.29,20.27,2012.90,178.80,25.24,51.87,118.90,15.51,26.24,23.68,117.59,12.23,30.94,29.44,,446.00,19.92,19.47,99.40,53.54,146.03,40.64,5.25,321.52,3.05,65.50
204,2021/07/07,3424.39,31.49,9.99,62.37,4.66,11.49,275.00,46.01,4.27,10.03,84.38,42.30,327.99,21.46,48.24,35.09,46.35,12.17,62.45,89.88,21.34,33.35,28.89,16.71,4.94,4.27,20.31,2004.00,182.90,25.45,51.41,118.90,15.51,26.20,23.64,116.96,12.15,32.60,29.65,,445.90,19.90,19.14,101.01,53.43,156.61,40.50,5.12,329.88,3.03,64.90
205,2021/07/08,3373.26,30.30,9.73,60.78,4.60,11.40,269.39,44.68,4.20,9.94,84.27,41.03,339.00,21.29,51.03,34.21,45.39,12.12,61.37,90.70,20.70,32.55,28.13,16.57,4.89,4.19,20.31,1985.00,191.19,25.12,52.01,119.90,15.44,25.32,23.60,117.34,12.03,31.03,29.48,,444.97,19.73,19.33,101.90,50.35,152.00,39.53,4.99,335.00,3.02,62.80
206,2021/07/09,3361.59,30.81,10.14,60.09,4.60,11.43,265.16,44.66,4.20,9.91,84.08,41.47,316.70,21.93,50.53,34.31,49.13,12.18,62.10,91.93,20.31,32.16,27.90,16.65,4.85,4.19,20.31,1972.11,189.00,25.66,54.02,124.65,15.44,25.70,23.51,113.90,11.95,28.80,29.24,,432.05,19.98,19.13,99.79,49.90,150.78,39.22,4.99,329.15,3.03,63.60
207,2021/07/12,3384.51,32.40,10.38,59.40,4.58,11.74,285.70,44.35,4.17,9.91,85.48,40.76,311.00,21.80,51.50,34.65,48.90,12.02,63.12,91.37,20.51,31.77,27.45,16.86,4.77,4.18,19.96,1961.00,192.00,25.80,55.90,127.42,15.57,25.67,23.89,116.87,12.00,29.71,29.75,,423.75,17.62,18.71,99.96,50.40,160.70,39.20,4.93,341.56,3.02,65.20
208,2021/07/13,3391.74,33.22,10.15,59.70,4.69,11.77,288.79,44.65,4.21,9.96,86.60,42.57,341.20,21.68,51.18,35.18,48.00,12.04,61.94,89.36,20.41,32.02,27.91,16.83,4.75,4.20,20.19,1982.90,178.69,27.58,56.16,126.35,15.56,26.18,23.72,122.98,12.04,30.88,29.30,,421.67,17.78,18.34,100.18,49.97,157.80,39.21,4.95,328.00,3.02,64.53
209,2021/07/14,3339.38,32.80,9.82,57.91,4.67,11.54,282.30,43.60,4.18,9.83,86.68,40.22,355.53,20.80,48.73,35.34,45.05,11.79,60.11,87.50,19.82,31.20,26.84,16.61,4.71,4.18,20.21,1962.00,174.90,27.27,57.25,125.40,15.39,25.34,23.32,124.82,11.64,23.16,28.84,,424.00,17.91,17.31,97.58,48.95,161.21,38.30,4.88,323.10,2.99,64.83
210,2021/07/15,3411.29,32.49,10.03,59.98,4.70,11.81,284.93,45.35,4.17,9.94,86.50,40.43,374.15,20.52,49.17,35.80,43.76,11.80,60.27,93.13,20.80,31.20,28.37,16.81,4.75,4.19,20.28,1997.99,173.83,27.25,59.00,129.45,15.45,25.56,23.67,128.49,11.75,21.70,28.91,,442.00,17.91,17.36,96.20,51.05,165.00,39.13,4.86,320.38,3.00,69.07
211,2021/07/16,3369.90,31.99,10.00,59.70,4.67,11.80,275.00,44.48,4.15,9.98,63.08,38.70,370.11,20.79,54.09,35.10,44.68,11.79,60.10,89.00,20.45,30.97,28.04,17.02,4.74,4.19,19.29,1955.90,167.55,26.76,59.38,124.89,15.49,25.04,23.83,123.11,11.49,21.55,28.91,,434.36,18.08,17.21,93.29,51.00,165.10,38.65,4.82,311.50,2.99,73.74
212,2021/07/19,3385.37,33.31,9.97,59.35,4.67,11.95,290.22,44.74,4.07,10.01,61.53,39.49,373.80,20.65,54.75,35.06,45.30,11.44,60.96,88.12,20.41,31.21,28.15,17.13,4.73,4.32,19.40,1975.00,171.18,27.25,58.30,124.55,15.44,25.34,23.80,122.58,11.56,22.25,28.39,,468.86,18.20,17.42,93.80,50.83,167.85,38.06,4.74,315.60,3.00,74.75
213,2021/07/20,3378.63,32.20,9.72,58.46,4.65,11.85,293.45,44.48,4.08,9.99,61.53,39.69,371.50,20.41,55.93,34.90,45.52,11.41,63.18,89.55,20.03,31.00,27.61,17.05,4.71,4.25,19.29,1980.00,172.80,26.93,57.30,120.42,15.40,26.03,23.61,123.86,11.72,21.59,28.19,,467.02,17.90,17.33,94.25,49.91,165.45,38.31,4.70,317.67,3.00,75.22
214,2021/07/21,3388.52,35.42,9.82,58.08,4.60,11.90,284.69,44.15,4.03,9.55,62.79,43.66,367.90,20.48,58.20,34.95,50.07,11.21,62.98,93.23,19.73,30.94,27.87,17.16,4.69,4.23,19.01,1969.00,184.04,27.58,58.01,121.78,15.44,25.81,23.82,119.16,11.77,21.09,28.80,,489.76,17.63,17.48,94.29,49.70,166.80,38.62,4.68,322.02,2.99,82.00
215,2021/07/22,3392.72,36.60,10.03,58.54,4.63,12.06,281.96,44.70,4.08,9.64,62.52,44.39,359.68,20.38,58.42,35.06,51.03,11.29,61.28,92.98,19.91,31.42,29.01,17.28,4.71,4.26,18.84,1940.01,189.69,26.93,60.05,122.60,15.60,27.65,24.13,119.60,11.71,21.50,29.83,,440.78,17.74,17.59,91.31,50.25,161.94,39.36,4.74,308.95,3.00,77.80
216,2021/07/23,3357.45,36.68,10.13,57.64,4.68,12.13,277.68,44.19,4.06,9.58,60.46,43.54,354.77,20.70,60.70,34.10,54.95,11.15,61.49,92.29,19.79,31.20,29.14,17.35,4.70,4.24,18.79,1900.00,196.01,26.24,57.71,118.90,15.64,27.37,24.24,118.39,11.76,19.59,29.71,,416.60,17.77,17.36,88.44,50.05,154.00,38.79,4.71,302.12,2.99,77.80
217,2021/07/26,3228.37,35.26,10.18,54.50,4.58,11.62,262.98,41.92,4.04,9.34,58.68,43.02,320.00,19.92,58.90,33.08,54.43,10.41,59.22,88.45,18.70,29.45,27.49,16.84,4.67,4.14,18.84,1804.11,200.56,25.97,56.76,117.18,15.37,26.50,23.50,116.04,11.62,19.24,28.00,,391.37,17.27,17.48,87.38,47.70,148.74,37.08,4.63,290.41,2.98,71.00
218,2021/07/27,3126.38,36.29,10.64,52.67,4.52,11.26,254.00,40.90,4.02,9.15,53.20,42.05,321.36,19.83,57.18,31.46,52.16,10.00,54.50,83.69,17.98,28.50,26.50,16.52,4.62,4.13,18.33,1712.89,205.62,24.45,56.04,111.94,14.69,25.10,22.91,113.10,11.28,17.55,26.92,,360.98,17.03,16.98,94.42,46.17,144.60,35.52,4.70,302.97,2.96,68.80
219,2021/07/28,3154.64,36.43,10.02,53.11,4.49,11.29,250.84,40.78,3.98,9.21,52.49,41.34,321.85,19.04,52.60,32.24,51.01,10.04,55.91,85.47,18.33,28.56,26.43,16.38,4.67,4.17,18.76,1768.90,201.89,24.45,56.81,108.85,14.58,24.94,22.87,112.70,11.00,18.18,26.91,,378.02,16.88,17.28,92.25,47.47,152.80,35.61,4.65,304.89,2.97,70.35
220,2021/07/29,3182.80,36.54,10.24,53.25,4.43,11.04,258.01,40.45,3.98,9.12,53.67,43.80,315.00,19.09,55.09,32.75,56.11,10.02,55.11,89.70,17.94,28.06,25.85,16.39,4.62,4.12,18.59,1749.79,214.91,23.70,56.61,114.52,14.65,25.58,23.02,114.48,10.99,18.17,27.08,,381.79,16.88,17.56,101.48,47.95,155.98,35.30,4.64,314.18,2.95,74.75
221,2021/07/30,3132.82,35.80,10.25,53.67,4.46,11.04,241.00,40.47,3.99,9.03,55.71,43.22,286.00,18.34,54.85,33.39,60.71,10.01,54.38,85.92,17.67,28.00,26.02,16.23,4.59,4.12,19.00,1678.99,230.05,24.98,56.56,113.72,14.44,24.82,22.59,114.64,11.22,17.66,26.39,,366.00,17.00,17.48,109.32,46.50,150.00,35.40,4.68,302.09,2.93,81.88
222,2021/08/02,3211.14,39.38,10.81,54.01,4.53,11.35,239.35,40.86,4.00,9.13,55.13,45.86,311.03,18.91,58.95,34.30,63.71,10.19,55.25,86.62,17.90,28.27,26.90,16.59,4.60,4.17,18.90,1755.00,220.00,25.90,56.43,119.99,14.91,27.30,23.27,117.79,11.81,18.91,27.23,,372.80,17.24,17.28,112.10,47.71,152.80,38.86,4.67,298.48,2.94,82.39
223,2021/08/03,3223.83,41.21,10.41,54.24,4.60,11.36,253.87,40.51,3.98,9.12,55.15,45.75,313.68,18.75,57.59,35.49,59.12,10.09,57.40,85.17,17.64,28.53,26.95,16.62,4.58,4.23,18.88,1749.30,198.00,27.05,54.65,120.60,14.94,28.76,23.33,119.08,11.83,20.20,26.88,,378.07,17.26,17.30,106.37,47.59,158.88,39.18,4.58,295.00,2.92,86.71
224,2021/08/04,3233.10,41.39,10.53,53.60,4.55,11.30,255.00,40.30,4.00,9.07,55.30,50.33,309.00,18.97,60.53,34.77,61.30,9.99,56.33,91.98,17.40,28.16,26.53,16.53,4.55,4.20,19.06,1724.00,201.35,26.80,57.70,119.17,14.93,30.25,23.26,116.03,11.91,19.99,26.79,,374.50,17.35,17.18,109.51,47.00,158.88,39.40,4.61,310.00,2.92,87.40
225,2021/08/05,3227.36,40.01,10.28,54.20,4.59,11.16,255.00,40.49,3.99,9.05,53.62,51.27,309.25,19.05,62.95,35.01,63.39,10.48,55.80,93.17,17.41,28.07,26.67,16.40,4.54,4.19,19.15,1699.00,198.56,27.03,58.00,115.75,14.84,30.08,22.87,117.35,11.85,19.69,26.21,,380.98,17.43,17.49,108.60,46.75,160.95,40.10,4.56,321.08,2.90,87.27
226,2021/08/06,3195.70,39.19,10.68,53.67,4.55,11.22,252.00,38.82,3.97,9.08,52.22,50.69,308.88,19.16,63.93,35.40,62.52,10.75,54.80,91.90,17.55,27.82,26.40,16.40,4.53,4.16,19.05,1671.00,196.00,26.76,57.22,112.50,14.29,29.95,23.08,114.79,11.83,20.18,26.38,,376.01,17.52,17.41,114.60,47.59,147.20,39.29,4.55,308.97,2.91,79.83
227,2021/08/09,3235.21,41.19,10.69,55.12,4.65,11.48,260.40,40.00,4.00,9.17,54.41,49.52,309.99,19.09,63.73,36.03,60.02,11.56,56.92,88.03,18.22,28.51,27.52,16.68,4.55,4.22,19.35,1693.80,189.74,27.28,56.15,114.32,14.60,31.44,23.52,121.06,12.03,20.10,27.10,,379.29,17.58,17.37,109.51,49.06,142.78,41.42,4.54,291.26,2.92,76.30
228,2021/08/10,3288.65,41.22,10.55,55.73,4.65,11.55,267.35,40.65,4.00,9.20,54.32,49.30,332.49,19.12,67.20,36.26,58.20,11.62,57.74,87.28,18.66,28.76,27.67,16.80,4.56,4.19,19.55,1799.00,182.89,27.80,55.67,113.78,14.83,31.60,23.77,122.70,12.14,20.00,27.71,,391.01,17.69,17.52,110.32,50.21,145.66,41.56,4.55,278.00,2.92,77.08
229,2021/08/11,3262.58,40.20,10.59,55.80,4.71,11.51,259.00,40.46,4.04,9.21,53.58,47.18,324.20,19.11,67.28,35.52,57.40,12.59,56.89,86.12,18.74,28.80,27.67,16.80,4.65,4.24,19.57,1750.50,186.01,27.86,52.49,112.60,14.84,31.10,23.70,119.56,11.78,20.71,27.42,,394.68,17.91,18.22,107.40,50.90,143.50,41.03,4.61,277.59,2.95,72.46
230,2021/08/12,3226.11,40.06,11.01,54.74,4.69,11.50,253.08,39.98,4.05,9.17,52.84,47.69,321.00,19.70,62.50,35.11,60.64,12.42,55.80,86.64,18.61,28.35,27.10,16.84,4.63,4.25,19.69,1690.00,188.27,27.58,52.45,110.08,14.75,30.46,23.74,116.02,11.75,22.00,27.15,,389.01,17.89,18.20,111.88,50.68,139.20,40.88,4.60,276.05,2.94,74.90
